Time,Jitter
1143,19.82824765
1144,19.13614189
1145,18.4865983
1146,17.87834563
1147,17.30741431
1148,16.77292313
1149,16.27114322
1150,15.80135649
1151,15.36029948
1152,14.92919049
1153,14.54251886
1154,14.18083365
1155,13.84099683
1156,13.52309425
1157,13.22442864
1158,12.94506157
1159,12.682523
1160,12.43702503
1161,12.20623875
1162,23.3410641
1163,22.42732399
1164,21.56242179
1165,20.75145099
1166,19.99129085
1167,19.27857823
1168,18.61047265
1169,17.98412366
1170,17.39685899
1171,16.84636086
1172,16.31576886
1173,15.83283886
1174,15.38002949
1175,14.9555207
1176,14.55760621
1177,14.18456138
1178,13.83476935
1179,13.50690182
1180,13.19946351
1181,12.9113026
1182,12.62790174
1183,12.37540094
1184,12.13874394
1185,11.91687799
1186,24.81895506
1187,23.87235371
1188,23.00116493
1189,22.08230046
1190,21.32223307
1191,20.61042683
1192,19.94298349
1193,19.31668591
1194,18.73016388
1195,18.17966752
1196,17.66420914
1197,17.1810294
1198,16.71310395
1199,16.28930579
1200,15.89136306
1201,15.5189237
1202,15.16976181
1203,14.84179058
1204,14.535012
1205,14.24734459
1206,23.39687166
1207,22.56783802
1208,21.79623703
1209,21.0727361
1210,20.39451649
1211,19.75805365
1212,19.16200169
1213,18.60326547
1214,18.07875582
1215,17.58765997
1216,17.11113261
1217,16.68051321
1218,16.27611308
1219,15.8977449
1220,15.54296224
1221,15.20972154
1222,14.89794033
1223,14.60570795
1224,14.33098315
1225,25.21915781
1226,24.28248128
1227,23.40788176
1228,22.49451415
1229,21.73160007
1230,21.01712507
1231,20.3464853
1232,19.70939247
1233,19.1202985
1234,18.56890484
1235,18.05121635
1236,17.56594588
1237,17.11169926
1238,16.68009306
1239,16.2806428
1240,15.90609568
1241,15.5557147
1242,15.22653809
1243,14.91856695
1244,14.61671208
1245,25.45116757
1246,24.45276821
1247,23.49587297
1248,22.59929064
1249,21.75805025
1250,20.97020683
1251,20.23084668
1252,19.53807849
1253,18.88822636
1254,18.27980943
1255,17.69909912
1256,17.16506515
1257,16.6644708
1258,16.19440665
1259,15.75447846
1260,15.34128883
1261,14.954618
1262,14.59148215
1263,14.25167424
1264,13.93240988
1265,13.61723148
1266,13.33755729
1267,24.40423774
1268,23.44134788
1269,22.53661781
1270,21.6891903
1271,20.89466452
1272,20.1498591
1273,19.45084707
1274,18.79628024
1275,18.18256134
1276,17.60656792
1277,17.05714354
1278,16.55212068
1279,16.0779673
1280,15.63408046
1281,15.21799904
1282,14.82729077
1283,14.4616337
1284,14.11883021
1285,13.79745193
1286,13.49552785
1287,13.19741847
1288,12.93362843
1289,24.21204749
1290,23.32714174
1291,22.54697316
1292,21.81619706
1293,21.13115697
1294,20.48893188
1295,19.88608891
1296,19.32155558
1297,18.79230558
1298,18.2961337
1299,17.77727812
1300,17.34460796
1301,16.93904219
1302,26.40099735
1303,25.12749752
1304,23.98249767
1305,22.84352907
1306,21.85421475
1307,20.88623258
1308,20.06706179
1309,19.10699543
1310,18.33293322
1311,17.65646864
1312,16.9463456
1313,16.356824
1314,15.70374125
1315,15.10553867
1316,14.49972376
1317,14.06986602
1318,13.5605619
1319,13.25493302
1320,12.80612471
1321,12.40533567
1322,11.94747094
1323,11.68162901
1324,11.28812094
1325,11.10092588
1326,10.72514926
1327,10.47551494
1328,10.2918265
1329,10.06927485
1330,9.880601418
1331,9.61878258
1332,9.389358671
1333,9.15908625
1334,9.12489336
1335,8.906087524
1336,8.821050804
1337,8.689578881
1338,8.554511448
1339,8.334510737
1340,8.270572563
1341,8.112474279
1342,8.114444636
1343,7.961323095
1344,7.846740401
1345,7.856319128
1346,7.754767934
1347,7.720344936
1348,7.526604627
1349,7.475754339
1350,7.452832194
1351,7.455811433
1352,7.267073216
1353,7.303037391
1354,7.056347553
1355,7.222200831
1356,7.026407028
1357,7.232944091
1358,38.11416633
1359,37.60106219
1360,38.59827705
1361,39.52388474
1362,40.49992319
1363,41.29233424
1364,42.0205946
1365,42.66255744
1366,43.24049135
1367,43.83827314
1368,44.47069357
1369,44.88808772
1370,45.41270724
1371,45.91606928
1372,46.23887745
1373,91.74407261
1374,89.35681806
1375,86.95901696
1376,84.54939089
1377,82.1601477
1378,80.02654475
1379,78.11994816
1380,76.14601394
1381,74.37648182
1382,72.79770168
1383,71.13928284
1384,69.67620266
1385,68.29356501
1386,67.0994672
1387,65.87171924
1388,64.77751805
1389,63.76464189
1390,115.463008
1391,111.1658513
1392,106.9339231
1393,103.3450841
1394,99.80082887
1395,96.47499582
1396,93.42308984
1397,90.43680299
1398,87.70325279
1399,85.19708075
1400,82.77863819
1401,80.42047331
1402,78.36891246
1403,76.35360546
1404,74.43303633
1405,72.77928408
1406,71.14651632
1407,69.6796403
1408,105.2369128
1409,101.5456995
1410,97.93484325
1411,94.57750931
1412,91.53491499
1413,88.6161078
1414,85.93513232
1415,83.36715529
1416,80.95292685
1417,78.68790013
1418,76.56275016
1419,74.64382825
1420,72.789714
1421,71.07904436
1422,69.39344786
1423,67.82304488
1424,66.48972957
1425,65.09968394
1426,108.7992662
1427,104.6254371
1428,100.7094097
1429,97.0721654
1430,93.5916863
1431,90.50195592
1432,87.39917744
1433,84.53113506
1434,81.92697039
1435,79.46728475
1436,77.04154818
1437,74.88804519
1438,72.75129237
1439,70.86677409
1440,69.08938196
1441,67.39070184
1442,65.81112674
1443,64.30386879
1444,62.747627
1445,106.2310253
1446,101.976805
1447,98.44791093
1448,94.89597899
1449,91.67294907
1450,88.47751473
1451,85.59767007
1452,83.00612817
1453,80.41705767
1454,77.99655407
1455,75.88514444
1456,73.68404166
1457,71.78507032
1458,69.87847217
1459,68.19116139
1460,66.65321381
1461,65.0611692
1462,63.57059613
1463,62.11780889
1464,105.7995396
1465,101.9639121
1466,98.15588636
1467,94.50261221
1468,91.25848017
1469,88.06551269
1470,85.20685564
1471,82.5228959
1472,79.90658991
1473,77.43858431
1474,75.18898526
1475,73.05576746
1476,71.13803197
1477,69.21777996
1478,67.47466874
1479,65.8854707
1480,64.37228504
1481,62.91426722
1482,61.55609427
1483,105.3568071
1484,101.2824441
1485,97.39238517
1486,93.71901735
1487,90.26201624
1488,87.20360897
1489,84.1116334
1490,81.31471884
1491,78.68951766
1492,76.26242282
1493,73.87142765
1494,71.69768217
1495,69.53123327
1496,67.65993743
1497,65.91459762
1498,64.23952901
1499,62.68405842
1500,61.2263673
1501,59.69834433
1502,58.60054157
1503,57.3339452
1504,101.2126674
1505,97.61671944
1506,93.66542447
1507,90.25752294
1508,87.04827149
1509,84.03425451
1510,81.22661361
1511,78.59191901
1512,76.13511156
1513,73.7829171
1514,71.57267231
1515,69.53797404
1516,67.62622563
1517,65.77855529
1518,63.98111434
1519,62.33229468
1520,60.957495
1521,59.55168285
1522,58.25842142
1523,56.97711383
1524,56.84966919
1525,94.83309612
1526,91.33127762
1527,87.95497901
1528,84.90979283
1529,81.9933683
1530,79.40850152
1531,76.8206889
1532,74.45761461
1533,72.15813869
1534,70.09434878
1535,68.11313949
1536,66.30891201
1537,64.49060502
1538,62.90184843
1539,61.4756079
1540,59.76756995
1541,58.49140932
1542,57.29303997
1543,56.36841246
1544,55.08926168
1545,99.24233909
1546,95.50941165
1547,92.04441719
1548,88.69551611
1549,85.71823384
1550,82.66771922
1551,79.98364301
1552,77.46057157
1553,75.00237962
1554,72.68629338
1555,70.56868131
1556,68.59807623
1557,66.62400894
1558,64.93141463
1559,63.29651373
1560,61.87207536
1561,60.41150816
1562,59.04335142
1563,57.7097982
1564,56.5751858
1565,55.36611171
1566,99.21194847
1567,95.35835795
1568,91.51052306
1569,88.44992789
1570,85.28111987
1571,82.20683115
1572,79.46334167
1573,76.85535159
1574,74.27617335
1575,72.07869379
1576,69.8543379
1577,67.71103556
1578,65.77903332
1579,64.22374998
1580,62.52489063
1581,60.93420993
1582,59.4749781
1583,58.15813572
1584,56.83137723
1585,55.63729116
1586,54.30408543
1587,97.74251762
1588,93.97864152
1589,90.43153893
1590,87.14666147
1591,84.04540137
1592,81.20940755
1593,78.51072582
1594,75.95680545
1595,73.53719262
1596,71.07221183
1597,69.18741734
1598,67.09245377
1599,65.38633164
1600,63.64396719
1601,62.06731299
1602,60.54335591
1603,59.18186493
1604,57.86190459
1605,56.66491058
1606,55.35879116
1607,54.32752296
1608,98.24780277
1609,94.37619011
1610,90.84055325
1611,87.36364364
1612,84.22182216
1613,81.3534583
1614,78.58199214
1615,76.01377388
1616,73.34200679
1617,71.10472509
1618,69.07921101
1619,67.16260409
1620,65.27862882
1621,63.38099578
1622,61.81771478
1623,60.21295137
1624,58.74470442
1625,57.43378539
1626,56.13226754
1627,54.95000081
1628,53.80734452
1629,105.6513855
1630,101.3597676
1631,97.23471966
1632,93.49795593
1633,89.88930243
1634,86.26034606
1635,83.44379318
1636,80.49583733
1637,77.65312874
1638,75.13937073
1639,72.64916006
1640,70.32074378
1641,68.18316606
1642,66.19012443
1643,64.37033541
1644,62.46512694
1645,61.00527524
1646,59.35738307
1647,57.91848413
1648,56.55267261
1649,55.34559932
1650,54.08181185
1651,90.09654237
1652,86.78657097
1653,83.64197277
1654,80.61516198
1655,77.95105812
1656,75.29933574
1657,72.80997098
1658,70.5614103
1659,68.46885342
1660,66.2188001
1661,64.67046881
1662,62.73712701
1663,61.21711908
1664,59.60395539
1665,58.22914568
1666,56.74760532
1667,55.48916124
