Time,Jitter
0,0
1,1.464125
2,1.755672743
3,2.027818197
4,2.285572615
5,2.528036826
6,2.75221508
7,2.964076638
8,3.163189904
9,3.350865535
10,3.526116994
11,3.691297182
12,3.842459164
13,3.987555466
14,4.123138805
15,4.25038013
16,4.439488316
17,4.709770296
18,4.964041597
19,5.201601497
20,5.425008348
21,5.633820326
22,5.828651
23,6.012172813
24,6.181856457
25,6.342990428
26,6.495122971
27,6.636740285
28,6.769756517
29,6.894966179
30,7.011780793
31,7.121926438
32,7.221993536
33,7.318438384
34,7.409035985
35,7.49479068
36,7.574428763
37,7.64959641
38,7.716621634
39,442.6212286
40,415.1490754
41,389.3954318
42,365.2516965
43,342.6192641
44,321.4021087
45,301.5103311
46,282.862609
47,265.3804945
48,248.9839497
49,233.8156682
50,219.448675
51,206.0180078
52,193.8238893
53,181.9928893
54,170.9559031
55,161.4859161
56,151.6755394
57,142.4799363
58,134.0961972
59,125.9976224
60,118.407014
61,111.2910062
62,105.3325753
63,99.03084486
64,93.12559761
65,87.58942832
66,82.3995196
67,77.53423018
68,72.9736533
69,69.29086941
70,65.24280813
71,61.53382706
72,57.96945593
73,54.70899688
74,51.57067763
75,48.74732972
76,45.98387161
77,43.39406019
78,40.96654949
79,38.6910707
80,36.59794822
81,34.7147084
82,32.82703218
83,31.05964823
84,168.1493022
85,157.9218388
86,148.3365364
87,139.3498084
88,130.9250635
89,123.0269276
90,115.6223626
91,108.680708
92,102.1729068
93,96.07171821
94,90.24642332
95,84.78170936
96,79.66191503
97,74.86242034
98,70.36064407
99,66.14222881
100,62.18689507
101,58.47727663
102,55.00157184
103,51.7431611
104,48.68858853
105,45.82498925
106,43.14048992
107,40.6236468
108,38.26347443
109,36.05156978
110,33.97765917
111,32.03330547
112,30.21053638
113,28.50156535
114,26.89946752
115,25.3971883
116,24.20630847
117,22.87010169
118,21.61978284
119,20.44729641
120,19.34821539
121,18.31801442
122,17.35138852
123,147.6668851
124,138.7168923
125,130.326274
126,122.4601319
127,115.0792903
128,108.2279249
129,101.7688532
130,95.74982768
131,90.06356762
132,84.75044881
133,79.79569159
134,75.34631503
135,70.86094118
136,66.76121569
137,62.93103554
138,59.34155415
139,55.91887368
140,52.76608991
141,49.91131346
142,47.17146053
143,44.56445258
144,42.21084096
145,39.91462174
146,37.72312455
147,35.70670009
148,33.78432301
149,31.98632365
150,30.37853259
151,28.80360347
152,27.31883659
153,25.95436763
154,24.86669882
155,23.65230098
156,22.47688633
157,21.41416427
158,20.41936234
159,19.43248553
160,18.46324685
161,17.62183559
162,16.86299169
163,16.33429082
164,15.54286987
165,14.80416967
166,14.1310549
167,13.47940563
168,12.8689775
169,424.2791247
170,397.9925336
171,373.3509725
172,350.2499534
173,328.5929355
174,308.2717937
175,289.2354663
176,271.3913538
177,254.5754359
178,238.8947558
179,224.1973128
180,210.4187099
181,197.5012072
182,185.3904165
183,174.0373071
184,163.3935796
185,153.4145781
186,144.0598961
