Time,Jitter
0,0.0
1,1.464125
2,1.755672743
3,2.0278181969999998
4,2.285572615
5,2.528036826
6,2.75221508
7,2.9640766380000003
8,3.1631899039999998
9,3.350865535
10,3.5261169939999997
11,3.691297182
12,3.8424591639999996
13,3.9875554660000003
14,4.123138805
15,4.25038013
16,4.439488316
17,4.709770296
18,4.964041597
19,5.2016014969999995
20,5.4250083479999995
21,5.633820326
22,5.828651
23,6.012172812999999
24,6.181856457
25,6.342990427999999
26,6.495122971
27,6.636740285
28,6.769756517
29,6.894966179
30,7.011780793
31,7.121926437999999
32,7.221993536
33,7.318438383999999
34,7.409035985
35,7.49479068
36,7.574428762999999
37,7.64959641
38,7.716621634
39,221.31061430000003
40,207.57453769999998
41,194.6977159
42,182.62584825
43,171.30963205
44,160.70105435
45,150.75516555000002
46,141.43130449999998
47,132.69024725
48,124.49197485
49,116.9078341
50,109.7243375
51,103.00900390000001
52,96.91194465000001
53,90.99644465
54,85.47795155
55,80.74295805
56,75.83776970000001
57,71.23996815000001
58,67.0480986
59,62.998811200000006
60,59.203506999999995
61,55.6455031
62,52.66628765
63,49.51542243
64,46.562798805
65,43.79471416
66,41.1997598
67,38.76711509
68,36.48682665
69,34.645434705
70,32.621404065
71,30.76691353
72,28.984727965
73,27.35449844
74,25.785338815
75,24.37366486
76,22.991935805
77,21.697030095
78,20.483274745
79,19.345535350000002
80,18.29897411
81,17.3573542
82,16.41351609
83,15.529824115
84,84.0746511
85,78.96091940000001
86,74.1682682
87,69.6749042
88,65.46253175
89,61.51346379999999
90,57.811181299999994
91,54.340354000000005
92,51.086453399999996
93,48.035859105
94,45.12321166
95,42.39085468
96,39.830957515
97,37.43121017
98,35.180322035
99,33.071114405
100,31.093447535
101,29.238638315
102,27.50078592
103,25.87158055
104,24.344294265
105,22.912494625
106,21.57024496
107,20.311823399999998
108,19.131737215
109,18.02578489
110,16.988829585
111,16.016652735
112,15.10526819
113,14.250782675
114,13.44973376
115,12.69859415
116,12.103154235
117,11.435050845
118,10.80989142
119,10.223648205
120,9.674107695
121,9.15900721
122,8.67569426
123,73.83344255
124,69.35844615
125,65.163137
126,61.230065950000004
127,57.53964515
128,54.11396245
129,50.8844266
130,47.87491384
131,45.03178381
132,42.375224405
133,39.897845795
134,37.673157515
135,35.43047059
136,33.380607845
137,31.46551777
138,29.670777075
139,27.95943684
140,26.383044955
141,24.95565673
142,23.585730265
143,22.28222629
144,21.10542048
145,19.95731087
146,18.861562275
147,17.853350045
148,16.892161505
149,15.993161825
150,15.189266295
151,14.401801735
152,13.659418295
153,12.977183815
154,12.43334941
155,11.82615049
156,11.238443165
157,10.707082135
158,10.20968117
159,9.716242765
160,9.231623425
161,8.810917795
162,8.431495845
163,8.16714541
164,7.771434935
165,7.402084835
166,7.06552745
167,6.739702815
168,6.43448875
169,212.13956234999998
170,198.9962668
171,186.67548625
172,175.1249767
173,164.29646775
174,154.13589685
175,144.61773315000002
176,135.6956769
177,127.28771795000002
178,119.4473779
179,112.0986564
180,105.20935494999999
181,98.75060359999999
182,92.69520825000001
183,87.01865355
184,81.69678979999999
185,76.70728905
186,72.02994805
187,67.64490965000002
188,63.5335264
189,59.676764299999995
190,56.063737399999994
191,52.6766809
192,49.50087444
193,46.52399687
194,43.73317415
195,41.116368125
196,38.66349095
197,36.360699849999996
198,34.204114445
199,32.182812150000004
200,30.288282225
201,28.534806255
202,26.866679475
203,25.30443909
204,23.83971373
205,22.466689955
206,21.179195445
207,19.97242281
208,220.1762054
209,206.52947035
210,193.73565969999999
211,181.7414275
212,170.49721330000003
213,160.03242219999998
214,150.1439583
215,140.8739574
216,132.29140105
217,124.13559475
218,116.49127285
219,109.3249433
220,102.74348155
221,96.4315452
222,90.51297640000001
223,85.3087904
224,80.25818195
225,75.3546046
226,70.85228559999999
227,66.53760799999999
228,62.493413749999995
229,58.701790700000004
230,55.20461625
231,51.8674805
232,48.740169235
233,46.10403713
234,43.33609731
235,40.72537595000001
236,38.293192735
237,36.011368185
238,33.874591705
239,31.95721097
240,30.040444315
241,28.276791545
242,26.6236761
243,25.074165095
244,24.011001999999998
245,22.62277965
246,21.296355925
247,20.163305899999997
248,19.40278678
249,18.303452885
250,17.27404958
251,16.30869926
252,15.369593055
253,14.522615015
254,61.95254535000001
255,58.1938515
256,54.67120455
257,51.3681883
258,48.271735555
259,45.40129028
260,42.709744355
261,40.186513805
262,37.821078915
263,35.60373718
264,33.504319575
265,31.555803075
266,29.729693855
267,28.018126185
268,26.41327802
269,24.908576615
270,23.49748155
271,22.175364645
272,20.93528283
273,19.773049875
274,18.66511273
275,17.64430013
276,16.687097345
277,15.79031348
278,14.94954736
279,14.161391625
280,13.42284284
281,12.730043635
282,12.08054438
283,11.47204855
284,10.89917399
285,10.364166585
286,9.820683955
287,9.34942593
288,8.9111875
289,8.500429255
290,8.113812150000001
291,7.75279611
292,7.414565799999999
293,50.354651950000004
294,47.277982745
295,44.394046325
296,41.688289955
297,39.15329961
298,36.71912811
299,34.49158538
300,32.406455045
301,30.45148563
302,28.887458750000004
303,27.18868355
304,25.55964083
305,24.030847305
306,22.599322125
307,21.25739227
308,20.190777475
309,18.998385135
310,17.88148259
311,16.832667705
312,15.851060005
313,14.930056255
314,14.067393015
315,13.392059425
316,12.624982795
317,11.908976925
318,11.23790892
319,10.60775142
320,10.01763154
321,9.687942765
322,9.152970645
323,8.799354425
324,8.32195033
325,7.87497774
326,7.455878435
327,7.06322284
328,6.695014465
329,6.500364255
330,6.166553295
331,5.85423052
332,5.56127167
333,5.286650525
334,5.24383556
335,4.988401393
336,4.744338111499999
337,4.520685035
338,4.466586665
339,45.926213195
340,43.128067925
341,40.505744235
342,38.047440775
343,35.74271878
344,33.582041915
345,31.55653235
346,29.65717616
347,27.876876955
348,26.20790895
349,24.6432202
350,23.17629324
351,21.80114297
352,20.51172084
353,19.303012595
354,18.16991111
355,17.10756597
356,16.111617405
357,15.17797812
358,14.302628795
359,13.48161033
360,12.71234649
361,11.99109914
362,11.31492975
363,10.679145945
364,10.08487988
365,9.52741169
366,9.005160265
367,8.515549555
368,8.056633265
369,7.62643049
370,7.22302164
371,7.04449598
372,6.675892065
373,6.33167312
374,6.009061605
375,5.70667581
376,5.423251625
377,5.157541455
378,43.159163865
379,40.523438345
380,38.04166442
381,35.72566109
382,33.554623245
383,31.519306515
384,29.61100958
385,27.822515925
386,26.145518399999997
387,24.573239475
388,23.09960645
389,21.71779077
390,20.41855732
391,19.20427943
392,18.223209885
393,17.150162045
394,16.145964415
395,15.203994415
396,14.321369765
397,13.493686935
398,12.71811275
399,11.99047723
400,11.308853655
401,10.66948433
402,10.24564156
403,9.67175424
404,9.134894599999999
405,8.631272715
406,8.15950567
407,7.716970595
408,7.30237868
409,7.097108485
410,6.719539205
411,6.36650203
412,6.036064405
413,5.72605691
414,5.97449085
415,5.66698795
416,5.380457455
417,5.11139414
418,4.859494507
419,4.6230851280000005
420,4.401420085
421,4.17505008
422,3.9810747275
423,3.799820057
424,189.08152230000002
425,177.3294584
426,166.31117625
427,155.98410275
428,146.30237409999998
429,137.2255382
430,128.69446985
431,120.7170655
432,113.20787045
433,106.1984723
434,99.62690805
435,93.46741379999999
436,87.6929782
437,82.2797608
438,77.2045848
439,72.44698575000001
440,67.98635815000002
441,63.804242
442,59.8787547
443,56.203363749999994
444,52.757900049999996
445,49.52818755
446,46.500203605
447,43.66190963
448,41.000724305
449,38.506179035
450,36.167226875
451,33.974837695
452,31.919063115
453,29.99212167
454,28.185329345
455,26.49174626
456,25.02757809
457,23.52982321
458,22.12645579
459,20.811239800000003
460,19.57794009
461,18.421912585
462,17.337539575
463,198.80707875000002
464,186.6741676
465,175.00735155
466,164.18112125
467,154.2048255
468,144.94900305000002
469,136.1772772
470,127.68408274999999
471,119.7597408
472,112.29686115000001
473,105.30350525
474,99.01015425
475,92.8589675
476,87.40763275
477,82.23214525
478,77.4594869
479,72.90494604999999
480,68.3996161
481,64.20117825
482,60.1894588
483,56.472749549999996
484,53.23078604999999
485,49.907493865
486,46.83648383
487,43.962036925
488,41.515545035
489,38.93643805
490,36.52130998
491,34.45061352
492,32.63872101
493,30.898530115
494,29.342299065
495,27.58280468
496,26.162733555
497,24.57589604
498,23.08817337
499,21.69337087
500,20.385684495
501,19.166225045
502,18.417655425
503,17.60455196
504,16.64198274
505,15.72407757
506,14.920076195
507,14.12578671
508,13.43608129
509,121.4200172
510,114.29445359999998
511,107.61504679999999
512,101.3536376
513,95.48325055
514,89.98007865000001
515,84.820539
516,79.98359559999999
517,75.44921459999999
518,71.19766645000001
519,67.2116248
520,63.472457299999995
521,59.96942524999999
522,56.68589865
523,53.60715155
524,50.7208608
525,48.014897285
526,45.478403705
527,43.100125
528,40.870582465
529,38.80362592
530,36.87955208
531,35.076295355
532,33.385058145
533,31.799957285
534,30.314300235
535,28.92146897
536,27.615498685
537,26.391245295
538,25.243195245
539,24.16733929
540,23.158627115
541,21.97199417
542,21.06622717
543,20.218917835
544,19.42450283
545,18.679801265
546,17.981768545
547,17.304456625
548,106.87285865
549,100.3570793
550,94.1179806
551,88.2687318
552,82.7854048
553,77.64459825
554,72.82512335
555,68.3068969
556,64.29509085000001
557,60.30864765
558,56.57263845000001
559,53.07000479999999
560,49.786348235
561,46.70804522
562,43.822011145
563,41.1164167
564,38.579921905
565,36.201958035
566,33.97261691
567,31.878828350000003
568,29.91958908
569,28.321771015
570,26.580222825
571,24.9522089
572,23.42600834
573,21.99085157
574,20.649485845
575,19.39220548
576,18.21350514
577,17.108126345
578,16.072243450000002
579,15.100853235
580,14.190456155
581,13.337021395
582,12.53673881
583,12.120223885
584,11.39445989
585,10.715306150000002
586,10.078818265
587,9.48217337
588,8.922631285
589,8.39824808
590,7.906638825
591,7.4456614000000005
592,7.25827631
593,6.83672779
594,168.30021355
595,157.81341895
596,147.9826115
597,138.76676080000001
598,130.127057
599,122.02749095
600,114.43408525000001
601,107.3152987
602,100.641405
603,94.3846297
604,88.5189341
605,83.01996945
606,77.86462759999999
607,73.03149465000001
608,68.49946374999999
609,64.2512785
610,60.268511100000005
611,56.534822899999995
612,53.03470895
613,49.753383405
614,46.67717194
615,43.791348695
616,41.08779565
617,38.553214675
618,36.176763755
619,33.94899727
620,31.86052869
621,29.902589399999997
622,28.06705256
623,26.346299275
624,24.73299932
625,23.220593115
626,22.023181045
627,20.67826348
628,19.41830604
629,18.23703691
630,17.129815855
631,16.092014865
632,15.118357685
633,175.23222075
634,164.4471757
635,154.28444595
636,144.87744934999998
637,135.93014
638,127.56169375
639,119.8282754
640,112.46497695
641,105.65600965
642,99.48844654999999
643,93.5011686
644,87.7784081
645,82.50951105
646,77.50084715000001
647,72.8519227
648,68.42704559999999
649,64.27897675
650,60.386221250000006
651,56.81455464999999
652,53.3909193
653,50.27583405
654,47.27646249
655,44.44696136
656,41.88340822
657,39.390847985
658,37.15803804
659,34.986424549999995
660,32.977943155
661,31.04515157
662,29.25847196
663,27.6183001
664,26.036423705
665,24.598727085
666,23.201011505
667,21.875684395
668,20.70034301
669,19.55102643
670,18.51316367
671,17.49585483
672,16.562006265
673,15.69933226
674,14.884985105
675,14.209624925
676,13.405037255
677,12.72570854
678,12.078462865
679,138.4989166
680,130.32628290000002
681,122.66581384999999
682,115.4843116
683,108.75159070000001
684,102.40289059999999
685,96.22844604999999
686,90.4395258
687,85.0127603
